run_id,scenario,timestamp,algorithm,dataset,threads,su,reg,iteration,status,runtime_ms,cpu_time_ms,preprocess_ms,peak_heap_mb,total_patterns_found,candidate_count,explored_nodes,pruned_tier1_eucs,pruned_tier2_peu,pruned_tier2_la_peu,pruned_node_cond,pruned_tier3_reg
FULL_SC2_1781595921390,SC2,2026-06-16T15:07:49.717395,Prop_RDLB_dense,FIFA,8,0.04,0.05,3,SUCCESS,30264,7,26,4937,123,119574390,520107,50806077,0,68248206,0,0
FULL_SC2_1781595921390,SC2,2026-06-16T15:08:43.044442,Prop_RDLB_dense,FIFA,10,0.04,0.05,1,SUCCESS,26126,9,28,4938,123,119574390,520107,50806077,0,68248206,0,0
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:09.617316,Prop_RDLB_dense,FIFA,10,0.04,0.05,2,SUCCESS,26036,8,26,4938,123,119574390,520107,50806077,0,68248206,0,0
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:36.195034,Prop_RDLB_dense,FIFA,10,0.04,0.05,3,SUCCESS,26051,8,26,4938,123,119574390,520107,50806077,0,68248206,0,0
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:37.382330,Prop_RDLB_dense,LEVIATHAN,1,0.0015,0.01,1,SUCCESS,159,0,8,55,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:37.974186,Prop_RDLB_dense,LEVIATHAN,1,0.0015,0.01,2,SUCCESS,160,0,8,55,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:38.575332,Prop_RDLB_dense,LEVIATHAN,1,0.0015,0.01,3,SUCCESS,160,0,9,55,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:39.635287,Prop_RDLB_dense,LEVIATHAN,2,0.0015,0.01,1,SUCCESS,92,0,5,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:40.162274,Prop_RDLB_dense,LEVIATHAN,2,0.0015,0.01,2,SUCCESS,92,0,5,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:40.687495,Prop_RDLB_dense,LEVIATHAN,2,0.0015,0.01,3,SUCCESS,90,0,5,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:41.681885,Prop_RDLB_dense,LEVIATHAN,4,0.0015,0.01,1,SUCCESS,57,1,4,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:42.182219,Prop_RDLB_dense,LEVIATHAN,4,0.0015,0.01,2,SUCCESS,57,1,4,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:42.686599,Prop_RDLB_dense,LEVIATHAN,4,0.0015,0.01,3,SUCCESS,60,1,3,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:43.655554,Prop_RDLB_dense,LEVIATHAN,8,0.0015,0.01,1,SUCCESS,39,1,4,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:44.127274,Prop_RDLB_dense,LEVIATHAN,8,0.0015,0.01,2,SUCCESS,35,1,3,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:44.595849,Prop_RDLB_dense,LEVIATHAN,8,0.0015,0.01,3,SUCCESS,38,1,4,71,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:45.549265,Prop_RDLB_dense,LEVIATHAN,10,0.0015,0.01,1,SUCCESS,34,1,4,87,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:46.033733,Prop_RDLB_dense,LEVIATHAN,10,0.0015,0.01,2,SUCCESS,34,1,3,87,240,5867,5424,240,0,203,0,5180
FULL_SC2_1781595921390,SC2,2026-06-16T15:09:46.514774,Prop_RDLB_dense,LEVIATHAN,10,0.0015,0.01,3,SUCCESS,32,1,3,87,240,5867,5424,240,0,203,0,5180
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:20.621937,Prop_RDLB_dense,C8T1S5I8N5K,1,2.0E-5,0.1,1,SUCCESS,6343,16,45,2876,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:27.612243,Prop_RDLB_dense,C8T1S5I8N5K,1,2.0E-5,0.1,2,SUCCESS,6350,26,52,2873,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:34.542426,Prop_RDLB_dense,C8T1S5I8N5K,1,2.0E-5,0.1,3,SUCCESS,6354,15,42,2875,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:42.497324,Prop_RDLB_dense,C8T1S5I8N5K,2,2.0E-5,0.1,1,SUCCESS,3382,21,43,3031,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:46.476820,Prop_RDLB_dense,C8T1S5I8N5K,2,2.0E-5,0.1,2,SUCCESS,3389,31,49,3035,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:50.472689,Prop_RDLB_dense,C8T1S5I8N5K,2,2.0E-5,0.1,3,SUCCESS,3411,29,50,3036,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:55.432615,Prop_RDLB_dense,C8T1S5I8N5K,4,2.0E-5,0.1,1,SUCCESS,1949,29,52,3872,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:10:57.912399,Prop_RDLB_dense,C8T1S5I8N5K,4,2.0E-5,0.1,2,SUCCESS,1901,28,51,3353,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:00.462635,Prop_RDLB_dense,C8T1S5I8N5K,4,2.0E-5,0.1,3,SUCCESS,1964,28,51,3805,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:04.569644,Prop_RDLB_dense,C8T1S5I8N5K,8,2.0E-5,0.1,1,SUCCESS,1484,51,80,5793,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:06.648137,Prop_RDLB_dense,C8T1S5I8N5K,8,2.0E-5,0.1,2,SUCCESS,1495,49,76,5055,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:08.707280,Prop_RDLB_dense,C8T1S5I8N5K,8,2.0E-5,0.1,3,SUCCESS,1480,48,74,4800,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:12.739308,Prop_RDLB_dense,C8T1S5I8N5K,10,2.0E-5,0.1,1,SUCCESS,1420,67,97,4841,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:14.766588,Prop_RDLB_dense,C8T1S5I8N5K,10,2.0E-5,0.1,2,SUCCESS,1445,63,93,5321,461588,14853803,4883503,277244,0,9693056,0,4419549
FULL2_SC2_1781604606614,SC2,2026-06-16T17:11:16.753481,Prop_RDLB_dense,C8T1S5I8N5K,10,2.0E-5,0.1,3,SUCCESS,1401,67,97,4655,461588,14853803,4883503,277244,0,9693056,0,4419549
