run_id,scenario,timestamp,algorithm,dataset,threads,su,reg,iteration,status,runtime_ms,cpu_time_ms,preprocess_ms,peak_heap_mb,total_patterns_found,candidate_count,explored_nodes,pruned_tier1_eucs,pruned_tier2_peu,pruned_tier2_la_peu,pruned_node_cond,pruned_tier3_reg
FULL_SC5_1781599190384,SC5,2026-06-16T15:48:05.944230,Prop_par,KOSARAK_100pct,10,0.01,0.005,3,SUCCESS,4622,39,226,1361,60,1406509,3251,762177,0,641081,0,200
FULL_SC5_1781599190384,SC5,2026-06-16T15:53:20.039146,RHusp_seq,KOSARAK_100pct,1,0.01,0.005,1,SUCCESS,155443,155367,0,5185,60,1254821964,332906,0,1254489058,0,0,193876
FULL_SC5_1781599190384,SC5,2026-06-16T15:55:57.115517,RHusp_seq,KOSARAK_100pct,1,0.01,0.005,2,SUCCESS,155285,155196,0,5187,60,1254821964,332906,0,1254489058,0,0,193876
FULL_SC5_1781599190384,SC5,2026-06-16T15:58:33.831732,RHusp_seq,KOSARAK_100pct,1,0.01,0.005,3,SUCCESS,154916,154831,0,5185,60,1254821964,332906,0,1254489058,0,0,193876
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:13.980895,Prop_par,C8T1S5I8N5K_20pct,10,2.0E-5,0.1,1,SUCCESS,71,48,70,1805,1,2,2,0,0,0,0,1
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:14.501308,Prop_par,C8T1S5I8N5K_20pct,10,2.0E-5,0.1,2,SUCCESS,111,87,110,1806,1,2,2,0,0,0,0,1
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:15.001199,Prop_par,C8T1S5I8N5K_20pct,10,2.0E-5,0.1,3,SUCCESS,79,54,79,1806,1,2,2,0,0,0,0,1
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:17.176930,RHusp_seq,C8T1S5I8N5K_20pct,1,2.0E-5,0.1,1,SUCCESS,639,638,0,614,1,53444,47936,0,5508,0,0,47935
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:18.245760,RHusp_seq,C8T1S5I8N5K_20pct,1,2.0E-5,0.1,2,SUCCESS,650,649,0,614,1,53444,47936,0,5508,0,0,47935
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:19.336309,RHusp_seq,C8T1S5I8N5K_20pct,1,2.0E-5,0.1,3,SUCCESS,652,650,0,614,1,53444,47936,0,5508,0,0,47935
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:20.707655,Prop_par,C8T1S5I8N5K_40pct,10,2.0E-5,0.1,1,SUCCESS,150,88,113,2162,27943,382311,89761,0,0,292550,0,61789
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:21.286180,Prop_par,C8T1S5I8N5K_40pct,10,2.0E-5,0.1,2,SUCCESS,125,58,82,2162,27943,382311,89761,0,0,292550,0,61789
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:21.881060,Prop_par,C8T1S5I8N5K_40pct,10,2.0E-5,0.1,3,SUCCESS,141,57,81,2162,27943,382311,89761,0,0,292550,0,61789
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:29.962307,RHusp_seq,C8T1S5I8N5K_40pct,1,2.0E-5,0.1,1,SUCCESS,3059,3052,0,2896,27943,3341622,3088867,0,252755,0,0,3060881
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:33.480895,RHusp_seq,C8T1S5I8N5K_40pct,1,2.0E-5,0.1,2,SUCCESS,3056,3050,0,2896,27943,3341622,3088867,0,252755,0,0,3060881
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:36.988231,RHusp_seq,C8T1S5I8N5K_40pct,1,2.0E-5,0.1,3,SUCCESS,3042,3036,0,2895,27943,3341622,3088867,0,252755,0,0,3060881
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:38.651638,Prop_par,C8T1S5I8N5K_60pct,10,2.0E-5,0.1,1,SUCCESS,283,60,87,4053,112150,2205288,858593,830,0,1345865,0,746174
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:39.431600,Prop_par,C8T1S5I8N5K_60pct,10,2.0E-5,0.1,2,SUCCESS,286,60,84,4052,112150,2205288,858593,830,0,1345865,0,746174
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:40.237921,Prop_par,C8T1S5I8N5K_60pct,10,2.0E-5,0.1,3,SUCCESS,316,61,87,4053,112150,2205288,858593,830,0,1345865,0,746174
FULL2_SC5_1781605152836,SC5,2026-06-16T17:19:57.267412,RHusp_seq,C8T1S5I8N5K_60pct,1,2.0E-5,0.1,1,SUCCESS,7942,7914,0,2923,112150,12373263,10549871,0,1823392,0,0,10437418
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:05.704064,RHusp_seq,C8T1S5I8N5K_60pct,1,2.0E-5,0.1,2,SUCCESS,7940,7911,0,2922,112150,12373263,10549871,0,1823392,0,0,10437418
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:14.128719,RHusp_seq,C8T1S5I8N5K_60pct,1,2.0E-5,0.1,3,SUCCESS,7921,7893,0,2922,112150,12373263,10549871,0,1823392,0,0,10437418
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:16.640288,Prop_par,C8T1S5I8N5K_80pct,10,2.0E-5,0.1,1,SUCCESS,671,59,85,4275,296245,6704618,2202163,21302,0,4481153,0,1905003
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:17.886464,Prop_par,C8T1S5I8N5K_80pct,10,2.0E-5,0.1,2,SUCCESS,695,68,96,4275,296245,6704618,2202163,21302,0,4481153,0,1905003
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:19.174590,Prop_par,C8T1S5I8N5K_80pct,10,2.0E-5,0.1,3,SUCCESS,739,60,88,4282,296245,6704618,2202163,21302,0,4481153,0,1905003
FULL2_SC5_1781605152836,SC5,2026-06-16T17:20:51.526343,RHusp_seq,C8T1S5I8N5K_80pct,1,2.0E-5,0.1,1,SUCCESS,15626,15540,0,2959,296245,27756280,22134585,0,5621695,0,0,21837377
FULL2_SC5_1781605152836,SC5,2026-06-16T17:21:07.691692,RHusp_seq,C8T1S5I8N5K_80pct,1,2.0E-5,0.1,2,SUCCESS,15612,15525,0,2958,296245,27756280,22134585,0,5621695,0,0,21837377
FULL2_SC5_1781605152836,SC5,2026-06-16T17:21:23.909824,RHusp_seq,C8T1S5I8N5K_80pct,1,2.0E-5,0.1,3,SUCCESS,15666,15580,0,2959,296245,27756280,22134585,0,5621695,0,0,21837377
FULL2_SC5_1781605152836,SC5,2026-06-16T17:21:28.679414,Prop_par,C8T1S5I8N5K_100pct,10,2.0E-5,0.1,1,SUCCESS,1788,63,93,6849,646438,18881841,6807085,337700,0,11737056,0,6158340
FULL2_SC5_1781605152836,SC5,2026-06-16T17:21:30.978546,Prop_par,C8T1S5I8N5K_100pct,10,2.0E-5,0.1,2,SUCCESS,1673,62,92,5618,646438,18881841,6807085,337700,0,11737056,0,6158340
FULL2_SC5_1781605152836,SC5,2026-06-16T17:21:33.451725,Prop_par,C8T1S5I8N5K_100pct,10,2.0E-5,0.1,3,SUCCESS,1859,63,93,5799,646438,18881841,6807085,337700,0,11737056,0,6158340
FULL2_SC5_1781605152836,SC5,2026-06-16T17:22:29.319685,RHusp_seq,C8T1S5I8N5K_100pct,1,2.0E-5,0.1,1,SUCCESS,27534,27335,0,3026,646438,54777173,40265234,0,14511939,0,0,39616393
FULL2_SC5_1781605152836,SC5,2026-06-16T17:22:57.487415,RHusp_seq,C8T1S5I8N5K_100pct,1,2.0E-5,0.1,2,SUCCESS,27562,27364,0,3026,646438,54777173,40265234,0,14511939,0,0,39616393
FULL2_SC5_1781605152836,SC5,2026-06-16T17:23:25.629848,RHusp_seq,C8T1S5I8N5K_100pct,1,2.0E-5,0.1,3,SUCCESS,27532,27335,0,3028,646438,54777173,40265234,0,14511939,0,0,39616393
